trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1885,False,"{'a': 0.3, 'e': 0.19189196872200742}",20,0,18.313534976463643,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1886,False,"{'a': 0.3, 'e': 0.19094077155833505}",25,9,-31.80594323757059,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
1887,False,"{'a': 0.3, 'e': 0.1899898834538652}",25,11,-3.6450628086770407,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1888,False,"{'a': 0.3, 'e': 0.1890393053594862}",20,0,0.5989980585531773,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1889,False,"{'a': 0.3, 'e': 0.18808903822577577}",30,15,-24.64100042113581,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1890,False,"{'a': 0.3, 'e': 0.1871390830030013}",30,12,5.696029157554303,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1891,False,"{'a': 0.3, 'e': 0.18618944064111753}",20,13,13.28815066771425,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1892,False,"{'a': 0.3, 'e': 0.1852401120897672}",20,6,15.712036859528363,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1893,False,"{'a': 0.3, 'e': 0.18429109829827833}",25,13,6.694817143546306,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1894,False,"{'a': 0.3, 'e': 0.1833424002156651}",30,16,2.3147559305663647,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1895,False,"{'a': 0.3, 'e': 0.18239401879062506}",20,5,11.91843865943297,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1896,False,"{'a': 0.3, 'e': 0.18144595497153992}",20,12,13.880412826105175,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1897,False,"{'a': 0.3, 'e': 0.18049820970647307}",25,19,13.397539534444881,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1898,False,"{'a': 0.3, 'e': 0.1795507839431701}",30,12,20.930025739628096,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1899,False,"{'a': 0.3, 'e': 0.1786036786290563}",30,1,10.450833282338243,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 0}",1
1900,False,"{'a': 0.3, 'e': 0.17765689471123725}",20,0,24.794360681595318,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1901,False,"{'a': 0.3, 'e': 0.17671043313649643}",25,20,7.808362074007546,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1902,False,"{'a': 0.3, 'e': 0.1757642948512958}",20,16,7.81269259693379,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1903,False,"{'a': 0.3, 'e': 0.17481848080177304}",30,17,24.011623219537856,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1904,False,"{'a': 0.3, 'e': 0.17387299193374256}",20,9,-8.449423603496093,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
1905,False,"{'a': 0.3, 'e': 0.17292782919269278}",20,9,2.731459599295854,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1906,False,"{'a': 0.3, 'e': 0.17198299352378682}",25,15,1.3103542585351056,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1907,False,"{'a': 0.3, 'e': 0.1710384858718597}",25,18,12.941570705011724,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1908,False,"{'a': 0.3, 'e': 0.1700943071814196}",25,8,18.053523149036604,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1909,False,"{'a': 0.3, 'e': 0.16915045839664455}",20,9,11.768414321455552,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1910,False,"{'a': 0.3, 'e': 0.16820694046138374}",20,4,29.13211970538337,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1911,False,"{'a': 0.3, 'e': 0.16726375431915463}",35,21,29.371136778133543,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1912,False,"{'a': 0.3, 'e': 0.16632090091314367}",25,9,-6.124751285501567,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
1913,False,"{'a': 0.3, 'e': 0.1653783811862038}",20,16,6.768558621940776,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1914,False,"{'a': 0.3, 'e': 0.16443619608085508}",30,23,12.090920550158009,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1915,False,"{'a': 0.3, 'e': 0.16349434653928208}",30,12,-67.63996716807044,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 2}",1
1916,False,"{'a': 0.3, 'e': 0.16255283350333471}",30,18,25.293100498459903,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1917,False,"{'a': 0.3, 'e': 0.16161165791452553}",30,17,25.928700282553372,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1918,False,"{'a': 0.3, 'e': 0.16067082071403038}",25,13,7.318138273488632,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1919,False,"{'a': 0.3, 'e': 0.15973032284268612}",35,25,21.09615059198804,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1920,False,"{'a': 0.3, 'e': 0.15879016524099082}",25,7,-74.89671866894241,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 2}",1
1921,False,"{'a': 0.3, 'e': 0.15785034884910182}",20,16,7.802125977828073,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1922,False,"{'a': 0.3, 'e': 0.15691087460683528}",30,17,25.59102992553151,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1923,False,"{'a': 0.3, 'e': 0.15597174345366577}",25,16,17.06571784724273,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1924,False,"{'a': 0.3, 'e': 0.15503295632872388}",30,15,-10.272372599463818,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1925,False,"{'a': 0.3, 'e': 0.15409451417079717}",20,6,-27.192767351426273,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1926,False,"{'a': 0.3, 'e': 0.15315641791832724}",20,5,25.3715404821172,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1927,False,"{'a': 0.3, 'e': 0.15221866850941068}",30,16,25.54752794369268,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1928,False,"{'a': 0.3, 'e': 0.15128126688179644}",20,3,17.977804396186688,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1929,False,"{'a': 0.3, 'e': 0.1503442139728865}",25,20,10.404910909738476,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1930,False,"{'a': 0.3, 'e': 0.14940751071973318}",25,17,15.419071320794203,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1931,False,"{'a': 0.3, 'e': 0.14847115805904015}",30,10,26.87198165678462,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1932,False,"{'a': 0.3, 'e': 0.14753515692715957}",20,13,13.026209820131932,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1933,False,"{'a': 0.3, 'e': 0.14659950826009288}",25,19,7.329158777532941,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1934,False,"{'a': 0.3, 'e': 0.1456642129934883}",20,13,13.761657833986707,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1935,False,"{'a': 0.3, 'e': 0.1447292720626414}",20,5,13.995467138351268,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1936,False,"{'a': 0.3, 'e': 0.1437946864024926}",25,16,17.202966337056296,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1937,False,"{'a': 0.3, 'e': 0.14286045694762795}",25,16,18.224636531910733,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1938,False,"{'a': 0.3, 'e': 0.14192658463227636}",25,16,18.95640406524019,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1939,False,"{'a': 0.3, 'e': 0.1409930703903105}",35,12,36.38711456672422,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
1940,False,"{'a': 0.3, 'e': 0.14005991515524413}",25,7,17.734679113952247,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1941,False,"{'a': 0.3, 'e': 0.13912711986023285}",30,16,-4.112612018067323,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
1942,False,"{'a': 0.3, 'e': 0.1381946854380714}",25,6,12.28715782042104,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
1943,False,"{'a': 0.3, 'e': 0.13726261282119456}",20,6,-16.578204955319123,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1944,False,"{'a': 0.3, 'e': 0.1363309029416745}",30,13,28.98695162255004,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1945,False,"{'a': 0.3, 'e': 0.1353995567312214}",25,14,10.991106962777298,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1946,False,"{'a': 0.3, 'e': 0.13446857512118093}",20,9,5.754645283117183,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1947,False,"{'a': 0.3, 'e': 0.13353795904253513}",20,6,28.344610305851585,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1948,False,"{'a': 0.3, 'e': 0.1326077094258995}",25,16,14.909481950433081,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1949,False,"{'a': 0.3, 'e': 0.13167782720152404}",20,2,27.58159317889992,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1950,False,"{'a': 0.3, 'e': 0.13074831329929054}",20,0,18.80659735483798,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1951,False,"{'a': 0.3, 'e': 0.12981916864871312}",30,14,8.391670398587703,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1952,False,"{'a': 0.3, 'e': 0.128890394178936}",20,11,10.353607429488338,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1953,False,"{'a': 0.3, 'e': 0.127961990818734}",25,20,9.783048753957406,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1954,False,"{'a': 0.3, 'e': 0.12703395949650997}",20,10,6.22508860500409,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1955,False,"{'a': 0.3, 'e': 0.12610630114029553}",20,12,15.463284803265122,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1956,False,"{'a': 0.3, 'e': 0.1251790166777486}",20,16,8.021014818106778,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1957,False,"{'a': 0.3, 'e': 0.12425210703615402}",25,10,16.533407209539885,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1958,False,"{'a': 0.3, 'e': 0.12332557314242082}",25,11,7.127506274300822,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1959,False,"{'a': 0.3, 'e': 0.12239941592308334}",25,11,16.44364472665902,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1960,False,"{'a': 0.3, 'e': 0.12147363630429825}",25,14,7.11479483008855,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
1961,False,"{'a': 0.3, 'e': 0.12054823521184549}",35,0,-1.7542420075250926,"{0: 33, 1: 0, 2: 1, 3: 0, 4: 1}",0
1962,False,"{'a': 0.3, 'e': 0.11962321357112571}",20,7,21.49645988588958,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1963,False,"{'a': 0.3, 'e': 0.11869857230716091}",20,6,-29.078059591409662,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1964,False,"{'a': 0.3, 'e': 0.11777431234459179}",25,20,10.312400044171104,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1965,False,"{'a': 0.3, 'e': 0.11685043460767863}",20,5,6.6670157746854875,"{0: 12, 1: 3, 2: 0, 3: 0, 4: 0}",1
1966,False,"{'a': 0.3, 'e': 0.1159269400202988}",30,16,16.42699788776239,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1967,False,"{'a': 0.3, 'e': 0.11500382950594712}",30,8,35.93304291057534,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1968,False,"{'a': 0.3, 'e': 0.11408110398773363}",20,0,32.29577802025068,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1969,False,"{'a': 0.3, 'e': 0.11315876438838424}",25,19,12.777461511566786,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1970,False,"{'a': 0.3, 'e': 0.11223681163023796}",20,8,13.261794428716637,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1971,False,"{'a': 0.3, 'e': 0.111315246635248}",20,7,-18.74663665966918,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1972,False,"{'a': 0.3, 'e': 0.11039407032497878}",30,4,7.860839873799052,"{0: 23, 1: 1, 2: 2, 3: 0, 4: 0}",1
1973,False,"{'a': 0.3, 'e': 0.10947328362060693}",20,7,23.591068671598006,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1974,False,"{'a': 0.3, 'e': 0.1085528874429188}",25,15,16.719915098391567,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1975,False,"{'a': 0.3, 'e': 0.10763288271231075}",20,4,25.965002110556036,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1976,False,"{'a': 0.3, 'e': 0.10671327034878708}",30,16,25.906792686253755,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1977,False,"{'a': 0.3, 'e': 0.10579405127196051}",30,17,21.14319533575098,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1978,False,"{'a': 0.3, 'e': 0.10487522640104963}",25,9,-21.706213960975816,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
1979,False,"{'a': 0.3, 'e': 0.10395679665487961}",25,11,12.941016982394931,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1980,False,"{'a': 0.3, 'e': 0.10303876295187975}",30,24,10.80032402891334,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1981,False,"{'a': 0.3, 'e': 0.10212112621008401}",20,7,3.3305819591902694,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1982,False,"{'a': 0.3, 'e': 0.10120388734712876}",20,11,13.547104747473346,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1983,False,"{'a': 0.3, 'e': 0.10028704728025312}",20,16,10.686568739751676,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1984,False,"{'a': 0.3, 'e': 0.09937060692629668}",30,19,20.119567490691303,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1985,False,"{'a': 0.3, 'e': 0.0984545672017001}",30,10,12.124332390622213,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
1986,False,"{'a': 0.3, 'e': 0.09753892902250266}",20,2,27.527930994115103,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1987,False,"{'a': 0.3, 'e': 0.0966236933043429}",20,16,8.142317844067417,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1988,False,"{'a': 0.3, 'e': 0.09570886096245601}",20,16,6.561108298270989,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1989,False,"{'a': 0.3, 'e': 0.09479443291167466}",25,0,29.450919960038945,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1990,False,"{'a': 0.3, 'e': 0.09388041006642639}",30,17,25.771994110690766,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1991,False,"{'a': 0.3, 'e': 0.09296679334073449}",20,8,-22.969905991377665,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 0}",1
1992,False,"{'a': 0.3, 'e': 0.09205358364821509}",20,7,19.76175709138007,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1993,False,"{'a': 0.3, 'e': 0.0911407819020782}",35,22,24.768298604634033,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1994,False,"{'a': 0.3, 'e': 0.0902283890151252}",20,13,13.7901865247288,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1995,False,"{'a': 0.3, 'e': 0.08931640589974921}",25,16,4.779413484388856,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1996,False,"{'a': 0.3, 'e': 0.08840483346793288}",20,4,26.047446559533434,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1997,False,"{'a': 0.3, 'e': 0.08749367263124902}",20,10,19.873812567683828,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1998,False,"{'a': 0.3, 'e': 0.08658292430085796}",25,15,19.142257875395448,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1999,False,"{'a': 0.3, 'e': 0.08567258938750832}",25,11,14.144581174519061,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2000,False,"{'a': 0.3, 'e': 0.08476266880153455}",30,13,31.176314985340703,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2001,False,"{'a': 0.3, 'e': 0.0838531634528576}",20,8,22.83439372593397,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2002,False,"{'a': 0.3, 'e': 0.08294407425098255}",20,9,21.283758463519657,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2003,False,"{'a': 0.3, 'e': 0.08203540210499805}",20,16,6.230833394305041,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2004,False,"{'a': 0.3, 'e': 0.081127147923577}",20,12,15.728957032861732,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2005,False,"{'a': 0.3, 'e': 0.08021931261497317}",25,20,10.05437589870806,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2006,False,"{'a': 0.3, 'e': 0.07931189708702169}",25,13,0.9373807893040613,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
2007,False,"{'a': 0.3, 'e': 0.0784049022471377}",35,8,33.5062489903205,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
2008,False,"{'a': 0.3, 'e': 0.07749832900231673}",25,20,11.381459853552162,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2009,False,"{'a': 0.3, 'e': 0.07659217825913156}",30,17,24.742053680436754,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2010,False,"{'a': 0.3, 'e': 0.07568645092373283}",30,18,-21.997666402911698,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2011,False,"{'a': 0.3, 'e': 0.07478114790184742}",30,23,8.342870764094197,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2012,False,"{'a': 0.3, 'e': 0.07387627009877906}",20,9,19.413330382541297,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2013,False,"{'a': 0.3, 'e': 0.07297181841940509}",30,8,35.24788804398725,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
2014,False,"{'a': 0.3, 'e': 0.07206779376817712}",35,25,19.34111722425623,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2015,False,"{'a': 0.3, 'e': 0.07116419704911936}",25,11,27.95276937453172,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2016,False,"{'a': 0.3, 'e': 0.07026102916582916}",20,9,2.2858105369590502,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
2017,False,"{'a': 0.3, 'e': 0.069358291021474}",25,13,10.867949986667481,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2018,False,"{'a': 0.3, 'e': 0.06845598351879195}",20,9,8.994367692350021,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2019,False,"{'a': 0.3, 'e': 0.06755410756009}",25,3,36.621161743653,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2020,False,"{'a': 0.3, 'e': 0.06665266404724485}",20,16,7.935339081095508,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2021,False,"{'a': 0.3, 'e': 0.06575165388169957}",30,4,32.27228103262491,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
2022,False,"{'a': 0.3, 'e': 0.06485107796446415}",20,13,15.322205521312181,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2023,False,"{'a': 0.3, 'e': 0.06395093719611417}",25,14,17.37685239909518,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2024,False,"{'a': 0.3, 'e': 0.06305123247679106}",20,7,23.16134493164277,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2025,False,"{'a': 0.3, 'e': 0.06215196470619899}",25,13,2.0698543923417665,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
2026,False,"{'a': 0.3, 'e': 0.06125313478360578}",20,9,12.94612446054618,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2027,False,"{'a': 0.3, 'e': 0.06035474360784082}",20,10,6.350839607246713,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2028,False,"{'a': 0.3, 'e': 0.05945679207729604}",20,8,22.799959410938676,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2029,False,"{'a': 0.3, 'e': 0.05855928108992242}",20,16,8.222506859539635,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2030,False,"{'a': 0.3, 'e': 0.05766221154323098}",20,13,3.1357072170532145,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2031,False,"{'a': 0.3, 'e': 0.056765584334290686}",30,15,28.11077600559129,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2032,False,"{'a': 0.3, 'e': 0.05586940035972954}",20,12,14.901970527342883,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2033,False,"{'a': 0.3, 'e': 0.05497366051573105}",25,14,23.690062875846724,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2034,False,"{'a': 0.3, 'e': 0.054078365698034925}",30,6,-0.8825857381887932,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
2035,False,"{'a': 0.3, 'e': 0.05318351680193556}",25,17,14.840613950413234,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2036,False,"{'a': 0.3, 'e': 0.05228911472228254}",35,16,29.806099531746177,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2037,False,"{'a': 0.3, 'e': 0.051395160353477465}",30,16,26.86123339449256,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2038,False,"{'a': 0.3, 'e': 0.0505016545894747}",25,14,15.917865525426535,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2039,False,"{'a': 0.3, 'e': 0.04960859832377945}",20,6,26.516943765156636,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2040,False,"{'a': 0.3, 'e': 0.0487159924494488}",20,16,9.093684888685498,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2041,False,"{'a': 0.3, 'e': 0.04782383785908806}",20,3,17.865273341695968,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2042,False,"{'a': 0.3, 'e': 0.04693213544485175}",25,20,10.99824504968631,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2043,False,"{'a': 0.3, 'e': 0.04604088609844187}",25,19,12.26598354735064,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2044,False,"{'a': 0.3, 'e': 0.04515009071110848}",20,3,-16.914867369160344,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
2045,False,"{'a': 0.3, 'e': 0.04425975017364642}",30,16,29.25751609442799,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2046,False,"{'a': 0.3, 'e': 0.043369865376396255}",20,2,30.313839529791068,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2047,False,"{'a': 0.3, 'e': 0.04248043720924227}",25,17,13.652516165054074,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2048,False,"{'a': 0.3, 'e': 0.04159146656161328}",25,7,26.300491771944582,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2049,False,"{'a': 0.3, 'e': 0.04070295432247961}",25,16,18.665526883485775,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2050,False,"{'a': 0.3, 'e': 0.03981490138035332}",35,22,-19.182495387440092,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
2051,False,"{'a': 0.3, 'e': 0.03892730862328725}",20,12,15.704925193852683,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2052,False,"{'a': 0.3, 'e': 0.03804017693887379}",20,9,19.625496975348753,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2053,False,"{'a': 0.3, 'e': 0.03715350721424526}",20,9,22.157807639241753,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2054,False,"{'a': 0.3, 'e': 0.03626730033607095}",30,12,28.217557971159504,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
2055,False,"{'a': 0.3, 'e': 0.03538155719055769}",20,13,14.783677994239406,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2056,False,"{'a': 0.3, 'e': 0.03449627866344812}",30,22,14.558253112326248,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2057,False,"{'a': 0.3, 'e': 0.03361146564002149}",20,10,18.14820286922661,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2058,False,"{'a': 0.3, 'e': 0.03272711900509029}",30,10,38.97884599059781,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2059,False,"{'a': 0.3, 'e': 0.03184323964300123}",30,17,26.229083116577026,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2060,False,"{'a': 0.3, 'e': 0.030959828437633063}",25,15,17.161974372079854,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2061,False,"{'a': 0.3, 'e': 0.030076886272397796}",30,20,20.25546419635897,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2062,False,"{'a': 0.3, 'e': 0.029194414030237092}",25,7,34.14619471809025,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2063,False,"{'a': 0.3, 'e': 0.028312412593623104}",20,16,6.1131679648024235,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2064,False,"{'a': 0.3, 'e': 0.02743088284455686}",20,0,30.560011702277087,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2065,False,"{'a': 0.3, 'e': 0.02654982566456876}",20,8,23.249507285952966,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2066,False,"{'a': 0.3, 'e': 0.025669241934715537}",20,2,26.41556470478569,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2067,False,"{'a': 0.3, 'e': 0.02478913253558085}",25,19,11.936173499396425,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
